1	1
2	21
3	359
4	10
5	15
6	3
7	17
8	9
9	13
10	14
11	7
12	14
13	11
14	6
15	10
16	26
17	6
18	60
19	310
20	10
21	14
22	22
23	21
24	18
25	16
26	16
27	28
28	39
29	35
30	33
31	46
32	13
33	20
34	19
35	24
36	26
37	20
38	46
39	48
40	31
41	35
42	46
43	70
44	32
45	38
46	36
47	38
48	21
49	52
50	49
51	43
52	48
53	76
54	46
55	50
56	35
57	47
58	58
59	41
60	68
61	39
62	66
63	68
64	55
65	45
66	71
67	66
68	63
69	56
70	61
71	69
72	78
73	41
74	40
75	71
76	49
77	52
78	40
79	56
80	47
81	54
82	48
83	55
84	48
85	64
86	58
87	55
88	72
89	50
90	91
91	50
92	57
93	39
94	62
95	36
96	56
97	64
98	60
99	60
100	61
101	44
102	41
103	49
104	45
105	50
106	72
107	50
108	69
109	76
110	75
111	61
112	69
113	95
114	56
115	78
116	74
117	81
118	92
119	75
120	73
121	76
122	78
123	77
124	75
125	95
126	88
127	94
128	134
129	114
130	116
131	104
132	105
133	91
134	128
135	111
136	97
137	107
138	133
139	156
140	138
141	155
142	180
143	165
144	167
145	154
146	139
147	111
148	149
149	119
150	154
151	149
152	162
153	127
154	95
155	130
156	104
157	120
158	138
159	148
160	108
161	145
162	123
163	129
164	107
165	108
166	70
167	110
168	135
169	145
170	143
171	146
172	144
173	121
174	133
175	137
176	158
177	138
178	154
179	151
180	158
181	159
182	154
183	136
184	142
185	146
186	151
187	165
188	165
189	173
190	170
191	185
192	271
193	254
194	258
195	249
196	263
197	286
198	317
199	335
200	371
201	353
202	380
203	426
204	402
205	480
206	503
207	538
208	584
209	607
210	608
211	658
212	716
213	814
214	829
215	992
216	1008
217	1153
218	1322
219	1460
220	1683
221	1709
222	1805
223	1870
224	2161
225	2279
226	2563
227	2773
228	2939
229	3243
230	3414
231	3641
232	3809
233	4084
234	4211
235	4550
236	4863
237	5350
238	5566
239	6053
240	6522
241	6732
242	7118
243	7536
244	7777
245	8093
246	8363
247	8777
248	9127
249	9495
250	10056
251	10462
252	10828
253	10995
254	11392
255	11701
256	12159
257	12268
258	12614
259	13173
260	13659
261	13720
262	14014
263	14402
264	14666
265	15221
266	15430
267	15600
268	15729
269	16042
270	16129
271	16254
272	16714
273	16840
274	17334
275	17220
276	17324
277	17609
278	17791
279	17923
280	17908
281	18266
282	18219
283	18370
284	18250
285	17873
286	18196
287	18009
288	17683
289	17603
290	17532
291	17645
292	17623
293	17626
294	17150
295	17615
296	17456
297	17342
298	17337
299	17350
300	17273
301	17607
302	17370
303	17375
304	17003
305	17082
306	16976
307	16738
308	17081
309	16915
310	16993
311	17103
312	17021
313	16864
314	16590
315	16751
316	16051
317	16109
318	15784
319	15671
320	15649
321	15082
322	14926
323	14734
324	14580
325	14230
326	14152
327	14143
328	13924
329	13596
330	13374
331	13113
332	12912
333	12585
334	12362
335	11945
336	11619
337	11400
338	11046
339	10717
340	10820
341	10162
342	10128
343	9446
344	9225
345	9004
346	8781
347	8624
348	8053
349	7898
350	7699
351	7509
352	7128
353	6744
354	6409
355	6128
356	5825
357	5566
358	5388
359	5191
360	4810
361	4686
362	4425
363	4142
364	4030
365	3870
366	3678
367	3473
368	3374
369	3141
370	3004
371	2710
372	2699
373	2525
374	2440
375	2199
376	2111
377	2069
378	1854
379	1688
380	1624
381	1558
382	1428
383	1403
384	1292
385	1229
386	1150
387	1092
388	1020
389	998
390	894
391	852
392	783
393	766
394	653
395	628
396	570
397	577
398	473
399	477
400	423
401	415
402	348
403	343
404	286
405	268
406	254
407	201
408	203
409	170
410	163
411	147
412	135
413	121
414	115
415	103
416	84
417	82
418	77
419	62
420	65
421	57
422	56
423	42
424	48
425	40
426	31
427	33
428	34
429	26
430	34
431	24
432	30
433	22
434	26
435	33
436	19
437	26
438	23
439	19
440	15
441	14
442	8
443	18
444	17
445	17
446	33
447	28
448	27
449	40
450	30
451	36
452	32
453	39
454	43
455	44
456	67
457	47
