539	4250
540	4246
541	4274
542	4317
543	4428
544	4359
545	4316
546	4336
547	4262
548	4297
549	4378
550	4249
551	4255
552	4413
553	4281
554	4315
555	4282
556	4384
557	4387
558	4313
559	4348
560	4387
561	4368
562	4387
563	4287
564	4370
565	4307
566	4350
567	4419
568	4285
569	4235
570	4464
571	4436
572	4331
573	4434
574	4340
575	4333
576	4275
577	4331
578	4233
579	4356
580	4241
581	4235
582	4270
583	4225
584	4309
585	4202
586	4225
587	4174
588	4311
589	4301
590	4126
591	4256
592	4094
593	4220
594	4221
595	4274
596	4224
597	4132
598	4164
599	4110
600	4238
601	4249
602	4302
603	4153
604	4116
605	4062
606	4097
607	4112
608	4058
609	4000
610	4013
611	4028
612	3968
613	4024
614	3959
615	4052
616	3983
617	4041
618	4021
619	3874
620	3968
621	3866
622	3911
623	3894
624	3833
625	3777
626	3887
627	3673
628	3821
629	3816
630	3830
631	3750
632	3659
633	3732
634	3683
635	3710
636	3563
637	3611
638	3653
639	3759
640	3669
641	3596
642	3515
643	3570
644	3520
645	3463
646	3550
647	3577
648	3488
649	3490
650	3456
651	3475
652	3297
653	3295
654	3337
655	3339
656	3308
657	3355
658	3355
659	3381
660	3367
661	3268
662	3203
663	3230
664	3284
665	3143
666	3290
667	3225
668	3118
669	3010
670	3170
671	3033
672	2991
673	3080
674	3096
675	3033
676	3054
677	2958
678	3050
679	2916
680	2901
681	2898
682	2935
683	2972
684	2869
685	2840
686	2801
687	2795
688	2816
689	2766
690	2791
691	2726
692	2715
693	2769
694	2664
695	2762
696	2719
697	2649
698	2625
699	2615
700	2586
701	2570
702	2568
703	2553
704	2539
705	2530
706	2555
707	2558
708	2420
709	2448
710	2362
711	2429
712	2341
713	2322
714	2321
715	2366
716	2313
717	2288
718	2302
719	2230
720	2231
721	2260
722	2212
723	2118
724	2211
725	2172
726	2035
727	2189
728	2157
729	2110
730	2043
731	2232
732	2073
733	2076
734	2043
735	1979
736	1964
737	2014
738	1945
739	1919
740	2019
741	1874
742	1895
743	1850
744	1839
745	1884
746	1745
747	1941
748	1856
749	1792
750	1761
751	1840
752	1816
753	1797
754	1738
755	1772
756	1699
757	1750
758	1705
759	1660
760	1653
761	1694
762	1651
763	1705
764	1583
765	1520
766	1580
767	1606
768	1578
769	1532
770	1522
771	1504
772	1515
773	1521
774	1447
775	1478
776	1495
777	1503
778	1443
779	1436
780	1355
781	1454
782	1373
783	1437
784	1378
785	1400
786	1366
787	1324
788	1386
789	1309
790	1329
791	1375
792	1322
793	1289
794	1266
795	1261
796	1246
797	1187
798	1186
799	1188
800	1210
801	1152
802	1173
803	1189
804	1206
805	1147
806	1080
807	1119
808	1113
809	1146
810	1166
811	1124
812	1135
813	1016
814	1094
815	1078
816	1081
817	1067
818	1079
819	1040
820	981
821	993
822	1012
823	935
824	972
825	964
826	937
827	949
828	933
829	936
830	952
831	943
832	902
833	882
834	899
835	883
836	939
837	872
838	897
839	847
840	852
841	810
842	860
843	811
844	818
845	761
846	774
847	821
848	777
849	764
850	772
851	755
852	760
853	746
854	766
855	762
856	712
857	672
858	705
859	721
860	733
861	713
862	658
863	656
864	628
865	699
866	677
867	654
868	656
869	636
870	652
871	638
872	658
873	659
874	617
875	564
876	594
877	615
878	595
879	590
880	604
881	575
882	571
883	581
884	552
885	599
886	582
887	543
888	580
889	512
890	508
891	523
892	492
893	531
894	481
895	487
896	464
897	490
898	455
899	480
900	494
901	453
902	443
903	477
904	509
905	436
906	416
907	451
908	453
909	481
910	429
911	412
912	430
913	412
914	419
915	421
916	406
917	380
918	392
919	417
920	401
921	420
922	403
923	374
924	372
925	401
926	398
927	369
928	370
929	335
930	354
931	313
932	335
933	335
934	336
935	337
936	320
937	337
938	332
939	324
940	294
941	345
942	326
943	299
944	328
945	319
946	276
947	272
948	315
949	298
950	292
951	313
952	277
953	280
954	248
955	268
956	243
957	291
958	277
959	272
960	280
961	254
962	259
963	257
964	268
965	246
966	264
967	226
968	225
969	220
970	243
971	225
972	235
973	236
974	222
975	251
976	235
977	201
978	242
979	218
980	210
981	184
982	226
983	201
984	180
985	205
986	185
987	207
988	203
989	218
990	166
991	182
992	194
993	208
994	173
995	192
996	190
997	173
998	184
999	146
1000	161
1001	154
1002	184
1003	174
1004	175
1005	161
1006	165
1007	158
1008	150
1009	162
1010	151
1011	149
1012	123
1013	167
1014	149
1015	133
1016	132
1017	140
1018	130
1019	134
1020	130
1021	140
1022	127
1023	134
1024	109
1025	106
1026	149
1027	129
1028	120
1029	119
1030	114
1031	97
1032	116
1033	112
1034	126
1035	128
1036	123
1037	126
1038	116
1039	123
1040	108
1041	93
1042	104
1043	104
1044	89
1045	93
1046	95
1047	81
1048	82
1049	94
1050	82
1051	103
1052	104
1053	103
1054	91
1055	89
1056	83
1057	96
1058	93
1059	78
1060	92
1061	93
1062	89
1063	82
1064	86
1065	70
1066	76
1067	77
1068	86
1069	82
1070	76
1071	70
1072	80
1073	77
1074	68
1075	70
1076	71
1077	71
1078	55
1079	69
1080	69
1081	76
1082	57
1083	75
1084	74
1085	63
1086	61
1087	61
1088	53
1089	58
1090	61
1091	64
1092	58
1093	50
1094	66
1095	47
1096	49
1097	65
1098	64
1099	63
1100	58
1101	52
1102	55
1103	50
1104	42
1105	48
1106	56
1107	54
1108	41
1109	44
1110	50
1111	40
1112	51
1113	44
1114	48
1115	44
1116	44
1117	35
1118	35
1119	41
1120	53
1121	41
1122	47
1123	47
1124	31
1125	29
1126	40
1127	34
1128	44
1129	42
1130	34
1131	31
1132	41
1133	42
1134	26
1135	40
1136	34
1137	28
1138	43
1139	34
1140	31
1141	32
1142	33
1143	37
1144	31
1145	34
1146	27
1147	29
1148	29
1149	26
1150	33
1151	27
1152	29
1153	25
1154	23
1155	21
1156	22
1157	27
1158	21
1159	24
1160	24
1161	26
1162	32
1163	38
1164	21
1165	17
1166	20
1167	26
1168	30
1169	16
1170	22
1171	17
1172	21
1173	22
1174	25
1175	13
1176	17
1177	27
1178	23
1179	25
1180	14
1181	17
1182	21
1183	20
1184	23
1185	27
1186	19
1187	21
1188	18
1189	14
1190	12
1191	14
1192	18
1193	17
1194	17
1195	15
1196	21
1197	16
1198	21
1199	14
1200	21
1201	19
1202	12
1203	22
1204	9
1205	22
1206	14
1207	12
1208	12
1209	12
1210	20
1211	10
1212	4
1213	9
1214	10
1215	15
1216	14
1217	17
1218	12
1219	5
1220	12
1221	12
1222	7
1223	19
1224	13
1225	8
1226	15
1227	9
1228	8
1229	14
1230	7
1231	11
1232	15
1233	5
1234	11
1235	10
1236	13
1237	8
1238	5
1239	10
1240	10
1241	10
1242	14
1243	7
1244	11
1245	11
1246	6
1247	10
1248	11
1249	12
1250	3
1251	4
1252	6
1253	10
1254	9
1255	10
1256	10
1257	8
1258	9
1259	3
1260	10
1261	5
1262	8
1263	10
1264	11
1265	9
1266	11
1267	11
1268	7
1269	9
1270	8
1271	4
1272	4
1273	5
1274	9
1275	7
1276	11
1277	4
1278	12
1279	4
1280	3
1281	4
1282	3
1283	3
1284	3
1285	1
1286	7
1287	7
1288	2
1289	4
1290	3
1291	2
1292	3
1293	6
1294	3
1295	9
1296	1
1297	5
1298	4
1299	4
1300	6
1301	6
1302	4
1303	4
1304	4
1305	2
1306	4
1307	1
1308	6
1309	5
1310	6
1311	3
1312	4
1313	3
1314	4
1315	4
1316	10
1317	4
1318	2
1319	6
1320	5
1321	4
1322	3
1323	1
1324	2
1325	2
1326	3
1328	4
1329	4
1330	3
1331	4
1332	3
1333	3
1334	2
1335	2
1336	3
1337	1
1340	3
1341	2
1342	4
1343	2
1344	6
1345	2
1346	4
1347	4
1348	3
1349	2
1350	4
1351	2
1352	3
1353	3
1355	4
1356	1
1357	1
1359	2
1361	3
1362	1
1364	2
1367	1
1368	1
1369	2
1370	1
1371	1
1372	2
1373	2
1375	2
1378	1
1379	1
1380	1
1381	2
1382	2
1383	1
1384	2
1385	2
1386	3
1387	4
1390	2
1391	2
1393	2
1394	2
1395	2
1397	4
1398	1
1402	1
1404	3
1405	3
1407	2
1408	3
1410	3
1412	1
1413	1
1415	1
1416	1
1419	2
1420	1
1421	2
1422	1
1424	1
1425	1
1426	2
1428	3
1429	1
1430	1
1431	2
1432	1
1435	2
1437	2
1440	1
1444	1
1447	1
1449	1
1453	2
1455	1
1458	1
1462	1
1466	1
1469	1
1470	1
1476	2
1478	1
1487	1
1488	1
1491	1
1493	1
1495	1
1499	2
1501	1
1503	1
1504	1
1505	1
1512	1
1513	1
1517	1
1529	1
1533	1
1540	1
1543	1
1546	1
1550	1
1566	1
1567	1
1568	1
1615	1
1617	1
1624	1
1640	1
1645	1
1662	1
1668	1
1675	1
1708	1
1731	1
1833	1
1854	1
1865	1
1948	1
2269	1
2280	1
2300	1
2556	1
2605	1
2919	1
2948	1
3414	1
3507	1
3830	1
3873	1
3951	1
3981	1
4087	1
4154	1
4156	1
4215	1
4661	1
4690	1
4718	1
